0;1;watt2,0,Left;watt4,0
0;2;watt2,1,Left;watt4,0
0;3;watt2,2,Left;watt4,0
3;4;watt1,0,Bottom;watt4,0;watt2,2,Left
3;5;watt1,1,Bottom;watt4,0;watt2,2,Left
3;6;watt1,2,Bottom;watt4,0;watt2,2,Left
3;7;watt1,3,Bottom;watt4,0;watt2,2,Left
3;8;watt1,4,Bottom;watt4,0;watt2,2,Left
3;9;watt1,5,Bottom;watt4,0;watt2,2,Left
3;10;watt1,6,Bottom;watt4,0;watt2,2,Left
3;11;watt1,7,Bottom;watt4,0;watt2,2,Left
3;12;watt1,0,Right;watt4,0;watt2,2,Left
3;13;watt1,1,Right;watt4,0;watt2,2,Left
3;14;watt1,2,Right;watt4,0;watt2,2,Left
4218;4220;watt4,7,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4221;watt4,7,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4222;watt0,0,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4223;watt0,1,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4224;watt0,2,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4225;watt0,3,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4226;watt0,4,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4227;watt0,5,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4228;watt0,6,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4229;watt0,7,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4230;watt0,0,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4231;watt0,1,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4232;watt0,2,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4233;watt0,3,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4234;watt0,4,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4235;watt0,5,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4236;watt0,6,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4237;watt0,7,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4238;watt0,0,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4239;watt0,1,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4240;watt0,2,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4241;watt0,3,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4242;watt0,4,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4243;watt0,5,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4244;watt0,6,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4245;watt0,7,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4246;watt3,0,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4247;watt3,1,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4248;watt3,2,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4249;watt3,3,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4250;watt3,4,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4251;watt3,5,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4252;watt3,6,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4253;watt3,7,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4218;4254;watt3,0,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4255;watt3,1,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4256;watt3,2,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4257;watt3,3,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4258;watt3,4,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4259;watt3,5,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4260;watt3,6,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4261;watt3,7,Top;watt5,0;watt2,3,Left;watt1,6,Right
4218;4262;watt3,0,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4263;watt3,1,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4264;watt3,2,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4265;watt3,3,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4266;watt3,4,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4267;watt3,5,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4268;watt3,6,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4218;4269;watt3,7,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4269;4270;watt1,7,Bottom;watt5,0;watt2,3,Left
4269;4271;watt1,7,Right;watt5,0;watt2,3,Left
4271;4272;watt4,7,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4273;watt4,7,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4274;watt4,7,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4275;watt0,0,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4276;watt0,1,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4277;watt0,2,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4278;watt0,3,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4279;watt0,4,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4280;watt0,5,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4281;watt0,6,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4282;watt0,7,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4283;watt0,0,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4284;watt0,1,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4285;watt0,2,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4286;watt0,3,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4287;watt0,4,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4288;watt0,5,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4289;watt0,6,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4290;watt0,7,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4291;watt0,0,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4292;watt0,1,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4293;watt0,2,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4294;watt0,3,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4295;watt0,4,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4296;watt0,5,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4297;watt0,6,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4298;watt0,7,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4299;watt3,0,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4300;watt3,1,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4301;watt3,2,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4302;watt3,3,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4303;watt3,4,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4304;watt3,5,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4305;watt3,6,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4306;watt3,7,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4271;4307;watt3,0,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4308;watt3,1,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4309;watt3,2,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4310;watt3,3,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4311;watt3,4,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4312;watt3,5,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4313;watt3,6,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4314;watt3,7,Top;watt5,0;watt2,3,Left;watt1,7,Right
4271;4315;watt3,0,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4316;watt3,1,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4317;watt3,2,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4318;watt3,3,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4319;watt3,4,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4320;watt3,5,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4321;watt3,6,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4271;4322;watt3,7,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4323;watt4,7,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4324;watt4,7,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4325;watt4,7,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4326;watt0,0,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4327;watt0,1,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4328;watt0,2,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4329;watt0,3,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4330;watt0,4,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4331;watt0,5,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4332;watt0,6,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4333;watt0,7,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4334;watt0,0,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4335;watt0,1,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4336;watt0,2,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4337;watt0,3,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4338;watt0,4,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4339;watt0,5,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4340;watt0,6,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4341;watt0,7,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4342;watt0,0,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4343;watt0,1,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4344;watt0,2,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4345;watt0,3,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4346;watt0,4,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4347;watt0,5,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4348;watt0,6,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4349;watt0,7,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4350;watt3,0,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4351;watt3,1,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4352;watt3,2,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4353;watt3,3,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4354;watt3,4,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4355;watt3,5,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4356;watt3,6,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4357;watt3,7,Bottom;watt5,0;watt2,3,Left;watt1,7,Right
4269;4358;watt3,0,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4359;watt3,1,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4360;watt3,2,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4361;watt3,3,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4362;watt3,4,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4363;watt3,5,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4364;watt3,6,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4365;watt3,7,Top;watt5,0;watt2,3,Left;watt1,7,Right
4269;4366;watt3,0,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4367;watt3,1,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4368;watt3,2,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4369;watt3,3,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4370;watt3,4,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4371;watt3,5,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4372;watt3,6,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4269;4373;watt3,7,Parallel;watt5,0;watt2,3,Left;watt1,7,Right
4211;4374;watt4,7,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4375;watt4,7,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4376;watt4,7,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4377;watt0,0,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4378;watt0,1,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4379;watt0,2,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4380;watt0,3,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4381;watt0,4,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4382;watt0,5,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4383;watt0,6,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4384;watt0,7,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4385;watt0,0,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4386;watt0,1,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4387;watt0,2,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4388;watt0,3,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4389;watt0,4,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4390;watt0,5,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4391;watt0,6,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4392;watt0,7,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4393;watt0,0,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4394;watt0,1,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4395;watt0,2,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4396;watt0,3,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4397;watt0,4,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4398;watt0,5,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4399;watt0,6,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4400;watt0,7,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4401;watt3,0,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4402;watt3,1,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4403;watt3,2,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4404;watt3,3,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4405;watt3,4,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4406;watt3,5,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4407;watt3,6,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4408;watt3,7,Bottom;watt5,0;watt2,3,Left;watt1,6,Right
4211;4409;watt3,0,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4410;watt3,1,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4411;watt3,2,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4412;watt3,3,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4413;watt3,4,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4414;watt3,5,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4415;watt3,6,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4416;watt3,7,Top;watt5,0;watt2,3,Left;watt1,6,Right
4211;4417;watt3,0,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4418;watt3,1,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4419;watt3,2,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4420;watt3,3,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4421;watt3,4,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4422;watt3,5,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4423;watt3,6,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4211;4424;watt3,7,Parallel;watt5,0;watt2,3,Left;watt1,6,Right
4144;4425;watt0,0,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4426;watt0,1,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4427;watt0,2,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4428;watt0,3,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4429;watt0,4,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4430;watt0,5,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4431;watt0,6,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4432;watt0,7,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4433;watt0,0,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4434;watt0,1,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4435;watt0,2,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4436;watt0,3,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4437;watt0,4,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4438;watt0,5,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4439;watt0,6,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4440;watt0,7,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4441;watt0,0,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4442;watt0,1,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4443;watt0,2,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4444;watt0,3,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4445;watt0,4,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4446;watt0,5,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4447;watt0,6,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4448;watt0,7,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4449;watt3,0,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4450;watt3,1,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4451;watt3,2,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4452;watt3,3,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4453;watt3,4,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4454;watt3,5,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4455;watt3,6,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4456;watt3,7,Bottom;watt5,0;watt2,3,Left;watt1,3,Right
4144;4457;watt3,0,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4458;watt3,1,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4459;watt3,2,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4460;watt3,3,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4461;watt3,4,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4462;watt3,5,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4463;watt3,6,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4464;watt3,7,Top;watt5,0;watt2,3,Left;watt1,3,Right
4144;4465;watt3,0,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4466;watt3,1,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4467;watt3,2,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4468;watt3,3,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4469;watt3,4,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4470;watt3,5,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4471;watt3,6,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4144;4472;watt3,7,Parallel;watt5,0;watt2,3,Left;watt1,3,Right
4472;4473;watt2,4,Left;watt5,0
4473;4474;watt4,7,Bottom;watt5,0;watt2,4,Left
4473;4475;watt4,7,Right;watt5,0;watt2,4,Left
4473;4476;watt4,7,Top;watt5,0;watt2,4,Left
4473;4477;watt4,7,Parallel;watt5,0;watt2,4,Left
4473;4478;watt1,0,Bottom;watt5,0;watt2,4,Left
4473;4479;watt1,1,Bottom;watt5,0;watt2,4,Left
4473;4480;watt1,2,Bottom;watt5,0;watt2,4,Left
4473;4481;watt1,3,Bottom;watt5,0;watt2,4,Left
4473;4482;watt1,4,Bottom;watt5,0;watt2,4,Left
4473;4483;watt1,5,Bottom;watt5,0;watt2,4,Left
4483;4484;watt4,7,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4485;watt4,7,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4486;watt4,7,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4487;watt0,0,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4488;watt0,1,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4489;watt0,2,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4490;watt0,3,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4491;watt0,4,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4492;watt0,5,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4493;watt0,6,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4494;watt0,7,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4495;watt0,0,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4496;watt0,1,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4497;watt0,2,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4498;watt0,3,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4499;watt0,4,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4500;watt0,5,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4501;watt0,6,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4502;watt0,7,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4503;watt0,0,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4504;watt0,1,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4505;watt0,2,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4506;watt0,3,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4507;watt0,4,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4508;watt0,5,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4509;watt0,6,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4510;watt0,7,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4511;watt3,0,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4512;watt3,1,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4513;watt3,2,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4514;watt3,3,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4515;watt3,4,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4516;watt3,5,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4517;watt3,6,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4518;watt3,7,Right;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4519;watt3,0,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4520;watt3,1,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4521;watt3,2,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4522;watt3,3,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4523;watt3,4,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4524;watt3,5,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4525;watt3,6,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4526;watt3,7,Top;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4527;watt3,0,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4528;watt3,1,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4529;watt3,2,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4530;watt3,3,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4531;watt3,4,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4532;watt3,5,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4533;watt3,6,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4483;4534;watt3,7,Parallel;watt5,0;watt2,4,Left;watt1,5,Bottom
4534;4535;watt1,6,Bottom;watt5,0;watt2,4,Left
4534;4536;watt1,7,Bottom;watt5,0;watt2,4,Left
4534;4537;watt1,6,Right;watt5,0;watt2,4,Left
4537;4538;watt4,7,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4539;watt4,7,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4540;watt4,7,Parallel;watt5,0;watt2,4,Left;watt1,6,Right
4537;4541;watt0,0,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4542;watt0,1,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4543;watt0,2,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4544;watt0,3,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4545;watt0,4,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4546;watt0,5,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4547;watt0,6,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4548;watt0,7,Bottom;watt5,0;watt2,4,Left;watt1,6,Right
4537;4549;watt0,0,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4550;watt0,1,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4551;watt0,2,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4552;watt0,3,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4553;watt0,4,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4554;watt0,5,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4555;watt0,6,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4556;watt0,7,Top;watt5,0;watt2,4,Left;watt1,6,Right
4537;4557;watt0,0,Parallel;watt5,0;watt2,4,Left;watt1,6,Right
4537;4558;watt0,1,Parallel;watt5,0;watt2,4,Left;watt1,6,Right
